application_id,merchant_id,application_date,monthly_volume,requested_limit,average_ticket_size,owner_credit_score,years_in_business,previous_chargeback_ratio,kyc_status,kyb_status,tmf_list
APP-976762,WuhDhHi56638361,2025-02-11,10000,12000,552.85,797,5,1.38,Passed,Passed,False
APP-354561,RxlaRFR38646317,2025-12-29,100000,120000,792.97,657,5,0.77,Passed,Passed,False
APP-315383,rWTXLLr53961367,2025-09-07,25000,30000,7092.22,829,3,0.66,Passed,Passed,False
APP-489953,yMRujtN20101702,2025-12-24,50000,60000,1684.26,841,2,0.43,Passed,Passed,False
APP-120085,cclJQXt61675677,2025-07-30,25000,30000,26.44,808,3,0.71,Passed,Passed,False
APP-040024,LcixwZV96954500,2025-02-07,10000,12000,7082.31,617,10,0.44,Passed,Passed,False
APP-703642,ucDQBKG11415208,2025-11-19,50000,60000,44.36,758,8,0.3,Passed,Passed,False
APP-733134,mFOYeIn78529456,2025-10-26,100000,120000,874.36,652,2,0.42,Passed,Passed,False
APP-241471,QIumAzq63514846,2025-10-20,50000,60000,4254.42,487,4,0.23,Passed,Passed,False
APP-976217,jpjVRWt96908357,2025-10-14,50000,60000,428.57,708,6,0.3,Passed,Passed,False
APP-794292,JBBPcmk12303477,2025-02-05,100000,120000,69.94,695,3,0.2,Passed,Passed,False
APP-172748,phKVGhH94165162,2025-10-07,50000,60000,8068.0,691,4,0.28,Passed,Passed,False
APP-151750,qLdFIxS32123476,2025-09-25,10000,12000,5048.69,738,5,0.28,Passed,Passed,False
APP-796313,ZRhIpCy00348645,2025-02-22,25000,30000,50.38,822,10,0.55,Passed,Passed,False
APP-049619,TBgkSqG60417765,2025-11-25,10000,12000,36.67,736,4,0.42,Passed,Passed,False
APP-519662,kpHTXPW06345911,2025-06-25,10000,12000,1712.01,815,5,0.26,Passed,Passed,False
APP-457065,bJPNOof65266930,2025-12-04,50000,60000,7731.06,836,8,0.78,Passed,Passed,False
APP-868623,YrsVFyi86771333,2025-06-11,10000,12000,24.74,656,6,0.17,Passed,Passed,False
APP-577171,EiuSzRn97359710,2025-03-06,10000,12000,28.37,838,2,0.16,Passed,Passed,False
APP-999391,QxiJcLl00489646,2025-06-29,25000,30000,125.71,788,10,0.35,Passed,Passed,False
APP-707002,HuBkuVF74564494,2025-03-04,25000,30000,51.36,813,7,0.54,Passed,Passed,False
APP-796244,FDFhUjh76170758,2025-05-03,25000,30000,8242.37,783,7,0.32,Passed,Passed,False
APP-784300,LgujbfD71504165,2025-03-22,100000,120000,5815.89,724,7,0.76,Passed,Passed,False
APP-878064,qlpXzfb50189616,2025-06-04,25000,30000,4705.62,746,8,0.41,Passed,Passed,False
APP-594918,ErKMBfW51583776,2025-06-01,50000,60000,356.21,724,8,0.67,Passed,Passed,False
APP-498749,tjiRtpH88147617,2025-09-17,100000,120000,2690.1,786,0,0.0,Passed,Passed,False
APP-203922,VQDlYlz45491801,2025-05-19,25000,30000,60.06,688,0,0.0,Passed,Passed,False
APP-687037,akPEDSz41680061,2025-05-14,100000,120000,79.86,687,7,0.59,Passed,Passed,False
APP-785457,mftXDjE30372368,2025-09-15,100000,120000,2634.43,713,4,0.67,Passed,Passed,False
APP-653092,MUJscFz05016679,2025-04-06,10000,12000,23.94,729,1,0.46,Passed,Passed,False
APP-643081,ksUmEwC71795760,2025-03-23,10000,12000,3279.81,678,10,0.31,Passed,Passed,True
APP-225750,lmkMFgY72934172,2025-04-05,50000,60000,626.23,771,6,0.65,Passed,Passed,False
APP-226643,oFqvYwX15619318,2025-09-10,25000,30000,2419.29,665,1,1.1,Passed,Passed,False
APP-509455,OhnxkUs99180812,2025-12-20,10000,12000,213.24,762,3,0.32,Passed,Passed,False
APP-731492,xTWAxOQ37548214,2025-08-29,25000,30000,3256.27,762,0,0.0,Passed,Passed,False
APP-662247,BdzWcQP08115562,2025-06-10,25000,30000,5892.58,541,5,0.61,Passed,Passed,False
APP-038280,PnINYNP50489267,2025-06-25,50000,60000,5874.45,654,7,0.1,Passed,Passed,False
APP-100245,HvWOkbb88431884,2025-07-11,50000,60000,7489.03,846,10,0.78,Passed,Passed,False
APP-864179,KTOQIMo74907539,2025-03-29,50000,60000,17.73,658,8,0.93,Passed,Passed,False
APP-969793,BiEnCex71266110,2025-08-29,100000,120000,692.13,833,8,0.54,Passed,Passed,False
APP-393383,EcVkJxh77288137,2025-09-22,100000,120000,935.56,756,1,0.43,Passed,Passed,False
APP-876883,VFahJwe29604432,2025-07-21,50000,60000,576.12,675,1,0.68,Passed,Passed,False
APP-689825,ozvIcQC72519966,2025-07-07,25000,30000,49.9,797,2,0.49,Passed,Passed,False
APP-738681,QIlbrYn09837801,2025-11-29,10000,12000,2501.28,803,2,0.48,Passed,Passed,False
APP-652235,IksjlqX08564111,2025-01-14,50000,60000,8603.69,794,6,0.63,Passed,Passed,False
APP-993787,LpFGWGy54610339,2025-03-26,50000,60000,35.2,552,7,0.41,Passed,Passed,False
APP-521998,OGnYjxI38249671,2025-01-10,10000,12000,370.3,610,3,0.25,Passed,Passed,False
APP-849603,sckVIKe49465398,2025-12-06,25000,30000,16.6,709,7,0.35,Passed,Passed,False
APP-429950,bSiPaME43553795,2025-07-17,25000,30000,61.4,797,5,0.66,Passed,Passed,False
APP-722662,DxmCaoV56956201,2025-07-15,10000,12000,7577.1,761,9,1.37,Passed,Passed,False
APP-076777,GFkJmQV93036149,2025-10-22,25000,30000,7729.11,784,9,0.75,Passed,Passed,False
APP-867397,BArhRHD94870605,2025-01-28,25000,30000,2378.78,779,10,0.61,Passed,Passed,False
APP-190597,vteOOgb90361332,2025-04-07,25000,30000,2189.7,752,1,0.43,Passed,Passed,False
APP-689933,Lhfdcyu83199717,2025-01-13,25000,30000,43.66,838,3,0.44,Passed,Passed,False
APP-374062,yDYBNNg19639907,2025-12-22,100000,120000,32.64,732,9,0.16,Passed,Passed,False
APP-261033,UNClpiZ39284567,2025-02-25,25000,30000,9888.87,709,9,0.68,Passed,Passed,False
APP-877365,dBwmmOm08920388,2025-02-09,10000,12000,17.87,808,0,0.0,Passed,Passed,False
APP-849198,pEVXvZV73033793,2025-10-28,10000,12000,34.03,704,1,0.31,Passed,Passed,False
APP-613294,qUlvJpl50033423,2025-01-08,100000,120000,53.61,534,2,0.59,Passed,Passed,False
APP-357247,iYmmIyS52896112,2025-05-28,50000,60000,1477.77,818,10,0.76,Passed,Passed,False
APP-398572,ekGyWPW28973179,2025-10-22,100000,120000,26.18,802,6,1.33,Passed,Passed,False
APP-850072,ByKkxqJ33373634,2025-07-21,100000,120000,6046.19,785,0,0.0,Passed,Passed,False
APP-438580,oqPewfs57546027,2025-01-10,10000,12000,412.1,470,5,1.08,Passed,Passed,False
APP-998669,swYzzLW43928404,2025-02-28,10000,12000,9497.23,836,4,0.26,Passed,Passed,False
APP-450514,CJbxiKi51536637,2025-08-13,25000,30000,39.21,788,9,1.48,Passed,Passed,False
APP-487359,ynzeIym22599996,2025-06-28,25000,30000,8763.29,847,4,1.44,Passed,Passed,False
APP-434536,xHakuAz43348170,2025-11-03,50000,60000,161.03,836,8,0.76,Passed,Passed,False
APP-996107,rmajCez29949387,2025-07-02,100000,120000,3730.13,697,10,0.75,Passed,Failed,False
APP-997722,DyQlSKg69263296,2025-02-28,25000,30000,6367.25,778,3,0.58,Passed,Passed,False
APP-646153,CkqnGcD81511856,2025-03-28,25000,30000,69.65,653,7,0.43,Passed,Passed,False
APP-002702,TCiErkk57771183,2025-06-17,25000,30000,7819.99,826,1,0.22,Passed,Passed,False
APP-507697,CdMadXy83708164,2025-10-06,100000,120000,64.34,840,9,0.61,Passed,Passed,False
APP-693805,uuJOmNn31220681,2025-02-09,10000,12000,5685.84,787,7,0.42,Passed,Passed,False
APP-538690,FgTIYKk95013649,2025-02-12,10000,12000,2708.65,758,7,0.38,Passed,Passed,False
APP-681207,bNWhtpV76838903,2025-05-05,25000,30000,5172.21,828,10,0.42,Passed,Passed,False
APP-000699,PsWboUv75245086,2025-09-07,10000,12000,2609.91,732,9,0.73,Passed,Passed,False
APP-558593,LJYnpGf13023212,2025-11-13,10000,12000,1820.72,780,7,0.54,Passed,Passed,False
APP-224455,GNVBWjY15662776,2025-12-11,10000,12000,791.43,695,5,0.5,Passed,Passed,False
APP-523221,jmaaGUU89715273,2025-04-21,100000,120000,359.9,714,2,0.18,Passed,Passed,False
APP-894413,TFOSxSd69236458,2025-08-15,10000,12000,647.19,670,7,0.27,Passed,Passed,False
APP-995176,mBkBqSt01166918,2025-07-25,50000,60000,6577.89,739,8,0.67,Passed,Passed,False
APP-330381,HAPsUBk40270116,2025-04-26,50000,60000,398.0,806,1,0.13,Passed,Passed,False
APP-959070,sfyhrev34679121,2025-05-08,25000,30000,969.66,747,9,0.35,Passed,Passed,False
APP-695106,vxRvupx98477596,2025-10-28,10000,12000,363.55,703,2,0.19,Passed,Passed,False
APP-361128,OubOxcZ57978630,2025-11-07,10000,12000,5352.97,731,9,0.75,Passed,Passed,False
APP-408117,FYftRJD93289802,2025-10-30,25000,30000,53.0,806,7,0.46,Passed,Passed,False
APP-069938,QiIOUFf25643471,2025-02-23,10000,12000,1215.88,756,10,0.66,Passed,Passed,False
APP-452878,xiuyKVa11159319,2025-08-01,25000,30000,1101.68,790,3,0.58,Passed,Passed,False
APP-996289,jVQZScM24377294,2025-12-18,50000,60000,456.44,736,9,0.53,Passed,Passed,False
APP-302840,bJzvBRE33027642,2025-05-12,10000,12000,6810.87,768,7,0.21,Passed,Passed,False
APP-185056,jnnZVmV47292774,2025-11-12,50000,60000,608.45,740,10,0.32,Passed,Passed,False
APP-831912,chpzFtS18596263,2025-08-27,50000,60000,78.85,679,10,0.47,Passed,Passed,False
APP-048589,ErSVgYL17830999,2025-06-03,50000,60000,59.69,727,4,0.39,Passed,Passed,False
APP-498184,ITYPhWW68887189,2025-04-10,10000,12000,8000.11,698,1,0.41,Passed,Passed,False
APP-093865,txIkBQa21840118,2025-12-28,50000,60000,7979.8,683,2,0.96,Passed,Passed,False
APP-719270,jtniMJn88310303,2025-09-08,10000,12000,1036.99,802,0,0.0,Passed,Passed,False
APP-548748,QPGMkAj28314359,2025-06-22,10000,12000,46.44,703,10,0.62,Passed,Passed,False
APP-566230,oygYhlH54234016,2025-11-10,50000,60000,64.1,809,10,0.18,Passed,Passed,False
APP-056094,qaRGTjQ58896792,2025-04-10,50000,60000,3439.47,788,4,0.5,Passed,Passed,False
APP-615012,tAXufOf84468341,2025-11-03,10000,12000,195.33,750,0,0.0,Passed,Passed,False
APP-350665,mVaTBSI77881609,2025-11-10,100000,120000,6546.84,670,4,0.33,Failed,Passed,False
APP-605059,ykxhvRp15285067,2025-01-08,25000,30000,183.62,770,7,0.17,Passed,Passed,False
APP-855765,Dvtwgaw07970509,2025-06-26,50000,60000,73.9,733,6,0.23,Passed,Passed,False
APP-937939,IZrgCQC37654562,2025-02-05,50000,60000,530.79,753,2,0.3,Passed,Passed,False
APP-947437,JFZRTiu02374167,2025-02-25,10000,12000,65.47,690,8,0.42,Failed,Passed,False
APP-990352,sFfWBpN05690674,2025-01-31,100000,120000,805.88,821,6,0.5,Passed,Passed,False
APP-960910,zcrmjBb92392312,2025-02-20,100000,120000,202.89,753,9,0.42,Passed,Passed,False
APP-647142,udlcadQ41454563,2025-04-02,100000,120000,394.67,843,10,0.56,Passed,Passed,False
APP-321119,pPrnLyf25559895,2025-01-18,25000,30000,41.71,731,4,0.37,Passed,Passed,False
APP-662377,AJTqWJw47382023,2025-03-12,100000,120000,7460.12,682,5,0.79,Passed,Passed,False
APP-813309,CWGyJXy03678812,2025-11-27,10000,12000,1007.59,710,8,0.67,Passed,Passed,False
APP-831452,cOjrirY81230834,2025-04-02,100000,120000,465.43,748,6,0.48,Passed,Passed,False
APP-803463,woUrlqb42694500,2025-10-20,50000,60000,9977.1,774,10,0.19,Passed,Passed,False
APP-287425,fFlDllm62736527,2025-06-02,25000,30000,6780.19,559,6,0.7,Passed,Passed,False
APP-686680,ybhaWPc61820916,2025-09-30,100000,120000,4462.43,710,3,0.23,Passed,Passed,False
APP-580005,SrOIhbc24572308,2025-11-28,50000,60000,12.34,830,0,0.0,Passed,Passed,False
APP-953815,sweNvhx36172131,2025-06-21,10000,12000,2278.79,670,8,0.79,Passed,Passed,False
APP-501543,ujyCUYY47541022,2025-09-07,10000,12000,7156.67,849,8,0.66,Passed,Passed,False
APP-578180,yAJFIIF76769523,2025-12-17,50000,60000,478.91,836,4,0.92,Passed,Passed,False
APP-794914,sDjJApn87210552,2025-11-18,25000,30000,6155.74,671,10,0.79,Passed,Passed,False
APP-815144,fpeaKAj17920252,2025-06-06,50000,60000,19.28,801,4,0.29,Passed,Passed,False
APP-199541,JTqKGtT92820667,2025-06-15,25000,30000,28.29,671,3,0.44,Failed,Passed,False
APP-006562,dZxPBmr91775662,2025-11-29,100000,120000,777.49,703,6,0.64,Passed,Passed,False
APP-668854,KcKYEcd38303419,2025-11-09,50000,60000,62.88,842,1,0.14,Passed,Passed,False
APP-553637,ELcskjR68182096,2025-12-06,100000,120000,43.22,747,2,0.47,Passed,Passed,False
APP-766599,ejKOFgZ96063399,2025-11-21,10000,12000,1876.28,619,8,0.55,Passed,Passed,False
APP-990234,WCPihKF51127474,2025-04-13,50000,60000,55.8,847,6,0.42,Passed,Passed,False
APP-238162,gsykKze40903802,2025-03-09,25000,30000,381.94,667,0,0.0,Passed,Passed,False
APP-648491,FnSVEhr63651559,2025-07-12,100000,120000,416.36,802,4,0.28,Passed,Passed,False
APP-614628,Olfjerz73030644,2025-07-08,10000,12000,7372.68,815,1,0.16,Passed,Passed,False
APP-635805,SYkSBwS42356778,2025-10-02,25000,30000,328.0,596,7,0.56,Passed,Passed,False
APP-315131,iOCOLgc75164807,2025-09-05,50000,60000,331.6,466,1,0.29,Failed,Passed,False
APP-356117,SFPDAAw05504481,2025-11-24,100000,120000,981.48,846,3,0.53,Passed,Passed,False
APP-278473,ZgfPbNA66464911,2025-04-19,100000,120000,7438.6,654,1,0.12,Passed,Passed,False
APP-793722,PTYVzax61371576,2025-03-24,10000,12000,6981.45,831,4,0.21,Passed,Passed,False
APP-917619,JzmNPzd89552963,2025-09-13,10000,12000,586.12,826,0,0.0,Passed,Passed,False
APP-682258,ffbBaOX19648253,2025-07-19,50000,60000,4000.96,786,4,1.28,Passed,Passed,False
APP-843135,jObOLgh38364041,2025-09-12,50000,60000,6830.13,749,2,0.49,Passed,Passed,False
APP-740874,yuOCZkl70617136,2025-06-13,10000,12000,896.69,801,7,0.61,Passed,Passed,False
APP-073972,bHGWjnx28413908,2025-07-29,50000,60000,44.98,834,7,0.78,Passed,Passed,False
APP-617565,lmRTrzg47768634,2025-06-10,100000,120000,75.81,686,8,1.25,Passed,Passed,False
APP-990618,GqLAsMP39551720,2025-11-24,10000,12000,3184.14,674,10,0.19,Passed,Passed,False
APP-442511,JeysMnH50537953,2025-07-04,10000,12000,2027.62,838,9,0.66,Passed,Passed,False
APP-954551,MuLypKb70461172,2025-08-02,25000,30000,389.43,686,3,0.63,Passed,Passed,False
APP-241528,uWwzfJX50171644,2025-12-16,25000,30000,40.71,849,9,0.13,Passed,Passed,False
APP-348401,IaSdqYc15632135,2025-12-18,10000,12000,22.56,847,1,0.59,Passed,Passed,False
APP-170649,pKEQFru52967188,2025-11-29,50000,60000,570.78,833,6,0.27,Passed,Passed,False
APP-445337,WHGuWtT76371539,2025-09-09,50000,60000,34.35,699,0,0.0,Passed,Passed,False
APP-520156,bDlrbEQ49127113,2025-08-12,50000,60000,8764.58,663,8,0.46,Passed,Passed,False
APP-461641,MrHMFHB06634362,2025-05-09,100000,120000,547.76,761,2,0.57,Passed,Passed,False
APP-733768,FnkYnwO39666134,2025-04-09,100000,120000,13.03,445,0,0.0,Passed,Passed,False
APP-913417,blqekRW25720765,2025-07-04,10000,12000,9055.71,733,7,0.51,Passed,Passed,False
APP-090719,CFVwIqQ88221145,2025-05-17,25000,30000,7639.73,761,3,0.36,Passed,Passed,False
APP-145149,KVSBxnV26325703,2025-05-11,100000,120000,4361.37,682,7,1.28,Passed,Passed,False
APP-495583,HSvNhBY69644309,2025-07-18,10000,12000,8664.86,690,7,0.39,Passed,Passed,False
APP-368072,sLhdFta74140703,2025-08-06,25000,30000,50.47,705,8,0.7,Passed,Passed,False
APP-618084,BzgqtMt14307536,2025-03-30,100000,120000,61.53,642,3,0.27,Passed,Passed,True
APP-881684,SuGRTwD82661287,2025-07-13,10000,12000,12.8,828,7,0.61,Passed,Passed,False
APP-723099,dWzizQa98529894,2025-01-12,10000,12000,58.52,673,6,0.76,Passed,Passed,False
APP-046445,JVFioRO01980382,2025-01-02,100000,120000,8721.3,753,9,0.12,Passed,Passed,False
APP-006045,zdhtzEl13317087,2025-09-18,10000,12000,70.23,842,1,0.37,Passed,Passed,False
APP-199081,QgLFxQr28837744,2025-11-03,25000,30000,808.92,822,1,1.1,Passed,Passed,False
APP-733002,kwGGnwT70527740,2025-06-29,100000,120000,6572.2,848,5,0.36,Passed,Failed,False
APP-632722,iSuLLwL67929884,2025-03-17,10000,12000,6841.35,732,9,0.71,Passed,Passed,False
APP-736950,hcVeCWx12661094,2025-04-06,50000,60000,13.81,831,5,0.34,Passed,Passed,False
APP-326059,OQgncZi32683190,2025-01-18,100000,120000,6588.56,767,10,1.39,Passed,Passed,False
APP-735352,OyeKfiY55982176,2025-03-01,10000,12000,17.66,810,4,0.18,Passed,Passed,False
APP-549305,zNdIShL18938984,2025-11-11,25000,30000,43.17,709,6,0.41,Passed,Passed,False
APP-973451,eAMVNfJ03719905,2025-03-13,50000,60000,690.18,767,5,0.44,Passed,Passed,False
APP-599642,JEdyXyS00038960,2025-06-03,25000,30000,810.34,740,3,0.44,Passed,Passed,False
APP-600989,ZaUpded19036890,2025-09-15,25000,30000,59.83,603,4,0.23,Passed,Passed,False
APP-274051,xXJsPpH48375374,2025-04-05,50000,60000,617.07,731,7,0.28,Failed,Passed,False
APP-316411,SCPWDhb48315203,2025-08-10,25000,30000,580.28,767,1,0.74,Passed,Passed,False
APP-136564,QtcIWwb03362680,2025-09-19,50000,60000,6825.2,546,4,1.07,Passed,Passed,False
APP-254260,qkyDVpi64876998,2025-01-16,100000,120000,404.82,728,1,0.61,Passed,Passed,False
APP-289223,lCDbCaD49014954,2025-07-10,50000,60000,1832.33,699,0,0.0,Passed,Passed,False
APP-357993,PdohPcl44723229,2025-07-16,50000,60000,23.7,781,1,0.48,Passed,Passed,False
APP-959458,KxRAePB87181335,2025-07-26,10000,12000,917.6,653,5,0.38,Passed,Passed,False
APP-251747,YLTwnyL90193588,2025-04-28,10000,12000,2941.26,836,7,0.62,Failed,Passed,False
APP-949775,pZXxoDu75439435,2025-05-26,25000,30000,8519.6,735,9,0.16,Passed,Passed,False
APP-512889,qYsvuhf92836929,2025-09-03,10000,12000,1059.57,843,10,0.74,Passed,Passed,False
APP-638367,iGHyBwi71206021,2025-05-29,50000,60000,48.77,727,0,0.0,Passed,Passed,False
APP-570310,GfjaLLx67647229,2025-01-29,100000,120000,302.07,726,0,0.0,Failed,Passed,False
APP-213387,jcVUnBH98645652,2025-05-11,50000,60000,39.2,776,7,0.73,Failed,Passed,False
APP-342144,GWkbMcI91342138,2025-09-27,100000,120000,49.59,781,4,0.54,Passed,Passed,False
APP-354574,wZfVYoU76741241,2025-07-25,10000,12000,2315.23,757,7,0.71,Passed,Passed,False
APP-839683,yoRmqEj53800329,2025-07-25,50000,60000,47.07,842,1,0.46,Passed,Passed,False
APP-252543,OwEHQlt20649693,2025-01-14,50000,60000,29.0,782,5,0.17,Passed,Passed,False
APP-353521,QhwSzTi75361275,2025-05-09,25000,30000,192.18,826,2,0.45,Passed,Passed,False
APP-734660,rFUovOc56676640,2025-12-10,10000,12000,4756.12,826,1,0.18,Passed,Passed,False
APP-689924,xImkIzT15581083,2025-06-21,50000,60000,2549.86,686,4,0.12,Passed,Passed,False
APP-575610,oOXSpcr86702440,2025-07-19,10000,12000,482.32,677,1,0.15,Passed,Passed,False
APP-103022,tYuBGVb89219639,2025-11-21,100000,120000,207.03,681,4,0.13,Passed,Passed,False
APP-239551,FUzxWIT47488360,2025-03-07,25000,30000,56.94,841,0,0.0,Passed,Passed,False
APP-698323,jzNEHUK18237931,2025-02-25,25000,30000,69.86,653,9,0.27,Passed,Passed,False
APP-541422,TEGJVUf87875357,2025-05-30,25000,30000,9114.94,617,8,1.34,Passed,Passed,False
APP-326214,ashBsUR72872866,2025-04-07,100000,120000,57.15,708,1,0.23,Passed,Passed,False
APP-371504,jEeatSm22870562,2025-04-28,100000,120000,1992.85,671,2,0.45,Passed,Passed,False
APP-967877,NXzqJIP03446945,2025-07-20,50000,60000,718.34,667,7,1.14,Passed,Passed,False
APP-011591,fZNjjkE49732033,2025-03-17,50000,60000,261.37,671,10,0.44,Passed,Passed,False
APP-684232,nkOrTjB75485819,2025-09-15,10000,12000,7672.89,753,2,0.15,Passed,Passed,False
APP-635546,mCxHmaL39836520,2025-08-11,50000,60000,788.34,491,9,0.52,Passed,Passed,False
APP-033693,lEVPWIZ40907977,2025-02-01,100000,120000,560.27,810,2,0.64,Passed,Passed,False
APP-571973,RuTkLUx51843905,2025-03-06,10000,12000,548.32,497,0,0.0,Passed,Passed,False
APP-815455,JwhvDKS93862044,2025-02-20,10000,12000,784.15,819,10,0.63,Passed,Passed,False
APP-876260,yTslriK71343240,2025-11-18,10000,12000,76.68,625,0,0.0,Passed,Passed,False
APP-356409,IKnSBwP58720962,2025-03-26,100000,120000,4983.01,792,0,0.0,Passed,Passed,False
APP-999868,KyQLcuS82727955,2025-08-10,25000,30000,542.33,775,2,0.32,Passed,Passed,False
APP-195078,pqUxMvE79799667,2025-06-09,100000,120000,6060.3,557,2,0.45,Passed,Passed,False
APP-969999,tYXjZwD83922501,2025-03-21,10000,12000,125.33,743,0,0.0,Passed,Passed,False
APP-819194,EJRzSnE28507251,2025-07-25,50000,60000,442.52,713,6,0.34,Passed,Passed,False
APP-746123,oMlXpxx96815790,2025-12-18,10000,12000,70.83,758,1,0.34,Passed,Passed,False
APP-190024,yREcqAl15626244,2025-02-03,100000,120000,629.19,675,5,0.36,Passed,Passed,False
APP-517586,tBqVOhM86707660,2025-11-27,50000,60000,249.96,669,4,0.35,Passed,Passed,False
APP-735332,schFDxd43897607,2025-11-18,10000,12000,3675.88,798,9,0.38,Passed,Passed,False
APP-028996,fIgiUjO91508632,2025-05-30,100000,120000,4843.95,760,5,0.66,Passed,Passed,False
APP-686858,zblVqUP91681546,2025-11-01,50000,60000,6624.67,782,7,0.57,Passed,Passed,False
APP-431162,RsraAnb42480962,2025-11-30,100000,120000,3411.42,794,10,0.47,Passed,Passed,False
APP-065149,JavvuwC79695867,2025-04-03,100000,120000,2329.69,666,2,0.62,Passed,Passed,False
APP-739654,sWuCRDb78513854,2025-10-01,50000,60000,681.44,657,4,0.58,Passed,Passed,False
APP-105577,KslkXXV69116331,2025-01-25,100000,120000,39.54,719,0,0.0,Passed,Passed,False
APP-030275,IvWDPlR74722640,2025-07-29,25000,30000,55.1,524,0,0.0,Passed,Passed,False
APP-088958,xbVMYPy05932971,2025-05-20,50000,60000,641.44,673,1,0.73,Passed,Passed,False
APP-793584,YlDGPhZ39773973,2025-03-16,25000,30000,17.84,638,8,0.75,Passed,Passed,False
APP-231494,sZzUXcx81980770,2025-10-08,10000,12000,7958.72,710,5,0.33,Passed,Passed,False
APP-212586,PSeDTFW52373415,2025-01-17,25000,30000,972.93,829,7,0.39,Passed,Passed,False
APP-209818,OtETCRs35954429,2025-01-17,25000,30000,77.43,805,2,0.35,Passed,Passed,False
APP-409991,kwPjLGu04588679,2025-04-26,10000,12000,58.35,492,10,0.27,Passed,Passed,False
APP-414050,KOaVYYH24913577,2025-07-23,25000,30000,8718.82,477,6,1.48,Passed,Passed,False
APP-013474,SPpoSTD07983342,2025-09-19,25000,30000,8734.75,754,2,0.74,Passed,Passed,False
APP-963641,mEhCfEm97718051,2025-11-21,100000,120000,523.98,425,6,0.75,Passed,Passed,False
APP-264725,vGEGsPt70469472,2025-09-10,50000,60000,478.78,814,8,0.62,Passed,Passed,False
APP-392453,CvORIlm77221641,2025-08-07,10000,12000,4605.96,832,10,0.31,Failed,Passed,False
APP-604240,PMYAXUr62292587,2025-07-15,100000,120000,8133.78,801,5,0.42,Passed,Passed,False
APP-174425,bTmnQTq06065274,2025-09-03,100000,120000,4308.4,655,6,0.71,Passed,Passed,False
APP-968527,prMLydg25797067,2025-10-17,10000,12000,78.19,803,3,0.28,Passed,Passed,False
APP-682091,puKIWQq29493817,2025-07-20,10000,12000,1127.03,680,8,0.4,Passed,Passed,False
APP-812246,hPABzZF55344902,2025-05-23,50000,60000,3591.66,722,7,0.37,Passed,Passed,False
APP-428097,IkZGfKD95119181,2025-01-01,25000,30000,125.9,815,4,0.26,Passed,Passed,False
APP-097909,ybaouBj86069409,2025-06-08,50000,60000,976.96,715,6,0.58,Passed,Passed,False
APP-351591,weuuoQn21089028,2025-01-28,25000,30000,42.97,841,5,1.46,Passed,Passed,False
APP-533170,nXyLhfl73607763,2025-02-19,100000,120000,3722.57,695,6,0.57,Passed,Passed,False
APP-533797,yZAzgwx57481700,2025-01-01,100000,120000,19.23,682,5,0.6,Passed,Passed,False
APP-604377,iSEWcdM23290282,2025-12-03,50000,60000,9336.13,532,4,0.73,Passed,Passed,False
APP-872537,OxqNubY51207346,2025-02-01,100000,120000,7873.08,698,2,0.49,Passed,Passed,False
APP-201533,CiMZOat16117768,2025-03-24,50000,60000,2471.99,741,7,1.5,Failed,Passed,False
APP-032569,gpoqlUQ22311649,2025-11-30,10000,12000,8612.55,693,2,0.19,Passed,Passed,False
APP-647413,kzuaKEE60320203,2025-12-04,25000,30000,625.19,796,0,0.0,Passed,Passed,False
APP-311519,QgQvWHq55245787,2025-06-01,100000,120000,709.22,801,5,0.12,Passed,Passed,False
APP-394842,zGmjRoX54768182,2025-02-21,10000,12000,1729.57,734,10,0.44,Failed,Passed,False
APP-631543,Bmrdzsy21293289,2025-01-07,50000,60000,76.32,664,9,0.19,Passed,Passed,False
APP-903491,zLmpweo22723626,2025-04-01,10000,12000,4589.73,703,2,0.27,Passed,Passed,False
APP-565366,hIVNDje48197374,2025-07-01,25000,30000,208.54,554,7,1.34,Passed,Passed,False
APP-364635,SBAdOgX81199537,2025-01-31,25000,30000,5406.61,744,6,0.43,Passed,Passed,False
APP-452282,XTFJMKy39739641,2025-03-19,10000,12000,562.01,534,7,0.57,Passed,Passed,False
APP-534852,czZOVXB66057798,2025-10-28,100000,120000,1712.65,713,7,0.31,Passed,Passed,False
APP-979934,nJXJPuV34705742,2025-08-06,10000,12000,74.21,795,8,0.18,Passed,Passed,False
APP-657758,TFwvZCx65972634,2025-03-29,10000,12000,202.54,756,10,0.42,Passed,Passed,False
APP-352197,ziygVZs19642585,2025-01-01,100000,120000,7816.19,697,7,1.06,Passed,Passed,False
APP-640641,bNECAJJ33732043,2025-02-22,50000,60000,884.45,817,1,0.4,Passed,Passed,False
APP-154024,LigYGTE58512538,2025-04-06,100000,120000,3725.2,727,9,0.35,Passed,Passed,False
APP-783075,CJPdwET77961208,2025-01-06,10000,12000,7264.29,761,3,0.7,Passed,Passed,False
APP-632703,ZGAjXIR37484539,2025-08-26,10000,12000,370.83,589,7,0.2,Passed,Passed,False
APP-914105,KSRyZAy20715116,2025-02-15,100000,120000,6267.04,676,3,0.31,Passed,Passed,False
APP-963642,MdJdRxg51571840,2025-06-19,100000,120000,763.37,781,9,0.61,Passed,Passed,False
APP-212645,KlCTXlG28351295,2025-12-10,100000,120000,3087.15,758,0,0.0,Passed,Passed,False
